lake,learner,k,rep,label_only_log_mae,calibrated_log_mae,source_only_log_mae,paired_delta_mae,rer_log,rer_reconstruction_denominator,reconstructed_rer
Lake Jasień Południowy,MLP,5,59,0.22963513088497403,0.1200693970443657,,0.10956573384060833,0.4771296475720614,0.5228703524279386,0.47712964757206144
Lake Jasień Południowy,PLSR,10,59,0.2163713938324567,0.1698953185754838,,0.04647607525697292,0.214797678592319,0.785202321407681,0.21479767859231913
Lake Jasień Południowy,XGBoost,10,59,0.21637139383245665,0.117548351604941,,0.09882304222751566,0.4567287565598896,0.5432712434401104,0.4567287565598896
Lake Jasień Południowy,MLP,10,59,0.2163713938324566,0.1293288081982194,,0.0870425856342372,0.4022832227018182,0.5977167772981817,0.4022832227018183
Lake Jasień Południowy,PLSR,1,60,0.39189950728298767,0.3516728510672993,,0.04022665621568838,0.1026453323917749,0.8973546676082251,0.10264533239177485
Lake Jasień Południowy,XGBoost,1,60,0.3918995072829878,0.1704775487649977,,0.22142195851799007,0.5649967625709089,0.4350032374290911,0.5649967625709089
Lake Jasień Południowy,MLP,1,60,0.39189950728298767,0.2869630092274443,,0.10493649805554339,0.2677637849187999,0.7322362150812001,0.2677637849187999
Lake Jasień Południowy,PLSR,3,60,0.1879979456016653,0.171162824051407,,0.016835121550258292,0.0895494926866597,0.9104505073133403,0.08954949268665965
Lake Jasień Południowy,XGBoost,3,60,0.1879979456016652,0.1126278282812933,,0.0753701173203719,0.4009092390348542,0.5990907609651458,0.4009092390348542
Lake Jasień Południowy,MLP,3,60,0.18799794560166516,0.1150475667880571,,0.07295037881360807,0.3880381495646537,0.6119618504353463,0.38803814956465366
Lake Jasień Południowy,PLSR,5,60,0.27026711368453116,0.2353947753771435,,0.034872338307387646,0.1290291539421284,0.8709708460578716,0.12902915394212847
Lake Jasień Południowy,XGBoost,5,60,0.27026711368453105,0.1489552188018485,,0.12131189488268254,0.4488592368499978,0.5511407631500023,0.4488592368499977
Lake Jasień Południowy,MLP,5,60,0.270267113684531,0.1256425099770313,,0.1446246037074997,0.5351172637494473,0.46488273625055265,0.5351172637494473
Lake Jasień Południowy,PLSR,10,60,0.19618386596503642,0.1626716042108591,,0.03351226175417732,0.1708206731533319,0.8291793268466681,0.17082067315333205
Lake Jasień Południowy,XGBoost,10,60,0.1961838659650363,0.1324807364951774,,0.06370312946985893,0.3247113411155768,0.6752886588844231,0.32471134111557687
Lake Jasień Południowy,MLP,10,60,0.19618386596503637,0.1356156778546627,,0.06056818811037368,0.3087317334945918,0.6912682665054082,0.3087317334945919
Lake Jasień Południowy,PLSR,1,61,0.2312725812818214,0.2275563236625377,,0.0037162576192837082,0.0160687334313438,0.9839312665686561,0.016068733431343775
Lake Jasień Południowy,XGBoost,1,61,0.23127258128182143,0.1733107338141168,,0.057961847467704636,0.2506213431797207,0.7493786568202794,0.2506213431797206
Lake Jasień Południowy,MLP,1,61,0.2312725812818215,0.1637331767566613,,0.06753940452516019,0.2920337604677884,0.7079662395322116,0.29203376046778845
Lake Jasień Południowy,PLSR,3,61,0.18148795581194732,0.165906241305442,,0.015581714506505334,0.0858553592619505,0.9141446407380495,0.08585535926195054
Lake Jasień Południowy,XGBoost,3,61,0.18148795581194724,0.1153602827869729,,0.06612767302497434,0.3643639550927249,0.6356360449072751,0.36436395509272496
Lake Jasień Południowy,MLP,3,61,0.1814879558119473,0.1269762029563177,,0.05451175285562959,0.3003601512185835,0.6996398487814165,0.30036015121858345
Lake Jasień Południowy,PLSR,5,61,0.2099663601034391,0.1936687894308763,,0.016297570672562822,0.0776199096290224,0.9223800903709776,0.07761990962902245
Lake Jasień Południowy,XGBoost,5,61,0.20996636010343903,0.1366513733119546,,0.07331498679148443,0.3491749024158779,0.6508250975841221,0.34917490241587795
Lake Jasień Południowy,MLP,5,61,0.2099663601034391,0.1216663943500516,,0.08829996575338751,0.4205433742074356,0.5794566257925644,0.4205433742074356
Lake Jasień Południowy,PLSR,10,61,0.16553357979710798,0.1413304294429601,,0.024203150354147884,0.1462129250251464,0.8537870749748536,0.14621292502514638
Lake Jasień Południowy,XGBoost,10,61,0.1655335797971081,0.1248917000787384,,0.04064187971836969,0.2455204394962001,0.7544795605037999,0.24552043949620014
Lake Jasień Południowy,MLP,10,61,0.16553357979710803,0.1352411602134201,,0.030292419583687946,0.1829986265676766,0.8170013734323234,0.18299862656767668
Lake Jasień Południowy,PLSR,1,62,0.18562248903391493,0.1718918238414871,,0.013730665192427827,0.0739709101207559,0.926029089879244,0.07397091012075593
Lake Jasień Południowy,XGBoost,1,62,0.18562248903391484,0.1547228938550017,,0.030899595178913136,0.1664647084256069,0.8335352915743931,0.16646470842560693
Lake Jasień Południowy,MLP,1,62,0.18562248903391493,0.1236069329821141,,0.06201555605180083,0.3340950389880809,0.6659049610119191,0.33409503898808096
Lake Jasień Południowy,PLSR,3,62,0.1914737306172178,0.1747227202990244,,0.016751010318193427,0.0874846350428855,0.9125153649571145,0.08748463504288552
Lake Jasień Południowy,XGBoost,3,62,0.19147373061721773,0.1222451169169007,,0.06922861370031703,0.3615566995095924,0.6384433004904075,0.36155669950959246
Lake Jasień Południowy,MLP,3,62,0.19147373061721779,0.1196304588401746,,0.07184327177704318,0.3752121389881222,0.6247878610118778,0.3752121389881222
Lake Jasień Południowy,PLSR,5,62,0.17394808585810584,0.1811050228220555,,-0.007156936963949673,-0.0411440949016641,1.0411440949016642,-0.04114409490166411
Lake Jasień Południowy,XGBoost,5,62,0.17394808585810587,0.1360844624523746,,0.03786362340573127,0.2176719625411573,0.7823280374588427,0.21767196254115734
Lake Jasień Południowy,MLP,5,62,0.17394808585810578,0.1203837213175535,,0.05356436454055229,0.3079330318409821,0.6920669681590179,0.3079330318409821
Lake Jasień Południowy,PLSR,10,62,0.19719788276708874,0.1723764238415483,,0.02482145892554044,0.1258708121940085,0.8741291878059915,0.12587081219400842
Lake Jasień Południowy,XGBoost,10,62,0.19719788276708874,0.1611573927491506,,0.03604049001793813,0.1827630585307811,0.8172369414692189,0.1827630585307811
Lake Jasień Południowy,MLP,10,62,0.19719788276708877,0.1748392062877455,,0.02235867647934328,0.1133819239425201,0.8866180760574799,0.11338192394252004
Lake Jasień Południowy,PLSR,1,63,0.22777007008346442,0.2268713115307411,,0.0008987585527233111,0.0039459026066724,0.9960540973933276,0.0039459026066723454
Lake Jasień Południowy,XGBoost,1,63,0.22777007008346442,0.175325892789841,,0.05244417729362341,0.2302505108414841,0.7697494891585159,0.23025051084148404
Lake Jasień Południowy,MLP,1,63,0.22777007008346428,0.1252117932967054,,0.10255827678675888,0.45027106610832,0.54972893389168,0.45027106610832
Lake Jasień Południowy,PLSR,3,63,0.1771891238247346,0.1697956575825513,,0.007393466242183289,0.0417264088524554,0.9582735911475446,0.04172640885245528
Lake Jasień Południowy,XGBoost,3,63,0.17718912382473456,0.1140233168282965,,0.06316580699643806,0.3564880398304678,0.6435119601695323,0.3564880398304678
Lake Jasień Południowy,MLP,3,63,0.1771891238247346,0.116158966197335,,0.06103015762739959,0.34443510338375,0.65556489661625,0.3444351033837501
Lake Jasień Południowy,PLSR,5,63,0.3318444885995456,0.2416242412074893,,0.09022024739205628,0.2718750733334588,0.7281249266665413,0.27187507333345867
Lake Jasień Południowy,XGBoost,5,63,0.3318444885995456,0.1470507468644636,,0.18479374173508198,0.5568684806135129,0.4431315193864871,0.556868480613513
Lake Jasień Południowy,MLP,5,63,0.3318444885995457,0.1267304568177441,,0.20511403178180157,0.618102854341194,0.38189714565880595,0.618102854341194
Lake Jasień Południowy,PLSR,10,63,0.1622830014316915,0.1068375593853316,,0.0554454420463599,0.3416589423452874,0.6583410576547126,0.3416589423452874
Lake Jasień Południowy,XGBoost,10,63,0.16228300143169164,0.1178337525156274,,0.044449248916064235,0.2738995815022441,0.726100418497756,0.27389958150224414
Lake Jasień Południowy,MLP,10,63,0.16228300143169153,0.1191163476833095,,0.04316665374838202,0.2659961345772278,0.7340038654227722,0.2659961345772278
Lake Jasień Południowy,PLSR,1,64,0.21975503049161899,0.2374899642585515,,-0.017734933766932526,-0.0807031944626039,1.080703194462604,-0.08070319446260392
Lake Jasień Południowy,XGBoost,1,64,0.219755030491619,0.3050359720698536,,-0.0852809415782346,-0.3880727440310386,1.3880727440310385,-0.38807274403103864
Lake Jasień Południowy,MLP,1,64,0.21975503049161899,0.1582894722500961,,0.06146555824152289,0.2797003340811518,0.7202996659188482,0.27970033408115186
Lake Jasień Południowy,PLSR,3,64,0.19853111746940194,0.1843810281515195,,0.014150089317882447,0.0712739080175892,0.9287260919824107,0.07127390801758929
Lake Jasień Południowy,XGBoost,3,64,0.19853111746940197,0.1264959237552334,,0.07203519371416855,0.362840803013476,0.637159196986524,0.36284080301347593
Lake Jasień Południowy,MLP,3,64,0.19853111746940189,0.1420130690967029,,0.056518048372699,0.2846810426813785,0.7153189573186215,0.2846810426813785
Lake Jasień Południowy,PLSR,5,64,0.1794110563668495,0.189947398158607,,-0.010536341791757498,-0.058727379559817,1.058727379559817,-0.05872737955981705
Lake Jasień Południowy,XGBoost,5,64,0.17941105636684943,0.1466209576705492,,0.03279009869630023,0.1827651959286221,0.8172348040713779,0.18276519592862195
Lake Jasień Południowy,MLP,5,64,0.17941105636684948,0.1231931430353255,,0.05621791333152398,0.3133469661039348,0.6866530338960652,0.3133469661039348
Lake Jasień Południowy,PLSR,10,64,0.20955388450376417,0.1983647719371787,,0.011189112566585474,0.0533949158667842,0.9466050841332158,0.05339491586678427
Lake Jasień Południowy,XGBoost,10,64,0.20955388450376417,0.1665798800414137,,0.042974004462350474,0.2050737571072846,0.7949262428927154,0.2050737571072846
Lake Jasień Południowy,MLP,10,64,0.20955388450376417,0.1502719581227121,,0.059281926381052064,0.2828958465383577,0.7171041534616422,0.2828958465383577
Lake Jasień Południowy,PLSR,1,65,0.3125847026867931,0.2476320093329509,,0.06495269335384221,0.2077922902740422,0.7922077097259578,0.20779229027404225
Lake Jasień Południowy,XGBoost,1,65,0.3125847026867931,0.2032375609410558,,0.10934714174573731,0.3498160252491364,0.6501839747508635,0.3498160252491366
Lake Jasień Południowy,MLP,1,65,0.31258470268679317,0.1221299490367122,,0.19045475365008097,0.6092900449706725,0.3907099550293275,0.6092900449706725
Lake Jasień Południowy,PLSR,3,65,0.20250483459332264,0.1753584764104578,,0.027146358182864844,0.1340528827217992,0.8659471172782008,0.13405288272179916
Lake Jasień Południowy,XGBoost,3,65,0.20250483459332275,0.1207977625185327,,0.08170707207479004,0.4034820610779807,0.5965179389220193,0.40348206107798074
Lake Jasień Południowy,MLP,3,65,0.20250483459332266,0.1213401622795841,,0.08116467231373857,0.4008036078185503,0.5991963921814497,0.4008036078185503
Lake Jasień Południowy,PLSR,5,65,0.2002129436811451,0.2003466168085381,,-0.00013367312739301362,-0.0006676547392927,1.0006676547392928,-0.0006676547392927364
Lake Jasień Południowy,XGBoost,5,65,0.200212943681145,0.1398450919200085,,0.060367851761136515,0.3015182117400711,0.6984817882599289,0.30151821174007104
Lake Jasień Południowy,MLP,5,65,0.20021294368114512,0.1353392337753296,,0.06487370990581551,0.3240235395015049,0.675976460498495,0.324023539501505
Lake Jasień Południowy,PLSR,10,65,0.17362980339559111,0.1142171274524181,,0.05941267594317301,0.3421801520215287,0.6578198479784714,0.3421801520215286
Lake Jasień Południowy,XGBoost,10,65,0.17362980339559128,0.0983325713675268,,0.07529723202806449,0.4336653398141381,0.5663346601858619,0.43366533981413813
Lake Jasień Południowy,MLP,10,65,0.17362980339559125,0.1153091660701165,,0.05832063732547475,0.3358906871171908,0.6641093128828093,0.3358906871171907
Lake Jasień Południowy,PLSR,1,66,0.21975503049161907,0.2374899642585515,,-0.017734933766932443,-0.0807031944626035,1.0807031944626035,-0.08070319446260352
Lake Jasień Południowy,XGBoost,1,66,0.21975503049161904,0.3050359720698535,,-0.08528094157823446,-0.388072744031038,1.3880727440310379,-0.388072744031038
Lake Jasień Południowy,MLP,1,66,0.21975503049161907,0.1582894722500962,,0.06146555824152286,0.2797003340811516,0.7202996659188484,0.27970033408115164
Lake Jasień Południowy,PLSR,3,66,0.21025657371811257,0.1886563136884546,,0.02160026002965798,0.1027328592888064,0.8972671407111936,0.10273285928880631
