lake,learner,k,rep,worst_metric,diff_val
Lake Jasień Południowy,XGBoost,5,64,mae_log,8.326672684688674e-17
Lake Jasień Południowy,MLP,5,64,mae_log,5.551115123125783e-17
Lake Jasień Południowy,PLSR,10,64,mae_log,5.551115123125783e-17
Lake Jasień Południowy,XGBoost,10,64,rer_log,8.326672684688674e-17
Lake Jasień Południowy,MLP,10,64,anomaly_r2,6.938893903907228e-17
Lake Jasień Południowy,PLSR,1,65,anomaly_r2,8.326672684688674e-17
Lake Jasień Południowy,XGBoost,1,65,mae_log,8.326672684688674e-17
Lake Jasień Południowy,MLP,1,65,mae_log,0.0
Lake Jasień Południowy,PLSR,3,65,mae_log,8.326672684688674e-17
Lake Jasień Południowy,XGBoost,3,65,rer_log,5.551115123125783e-17
Lake Jasień Południowy,MLP,3,65,rer_log,5.551115123125783e-17
Lake Jasień Południowy,PLSR,5,65,anomaly_r2,7.546047120499111e-17
Lake Jasień Południowy,XGBoost,5,65,mae_log,8.326672684688674e-17
Lake Jasień Południowy,MLP,5,65,mae_log,2.7755575615628914e-17
Lake Jasień Południowy,PLSR,10,65,mae_log,8.326672684688674e-17
Lake Jasień Południowy,XGBoost,10,65,mae_log,1.3877787807814457e-17
Lake Jasień Południowy,MLP,10,65,rer_log,5.551115123125783e-17
Lake Jasień Południowy,PLSR,1,66,rer_log,1.3877787807814457e-17
Lake Jasień Południowy,XGBoost,1,66,mae_log,5.551115123125783e-17
Lake Jasień Południowy,MLP,1,66,rer_log,5.551115123125783e-17
Lake Jasień Południowy,PLSR,3,66,anomaly_r2,5.551115123125783e-17
Lake Jasień Południowy,XGBoost,3,66,mae_log,2.7755575615628914e-17
Lake Jasień Południowy,MLP,3,66,mae_log,2.7755575615628914e-17
Lake Jasień Południowy,PLSR,5,66,mae_log,8.326672684688674e-17
Lake Jasień Południowy,XGBoost,5,66,rer_log,5.551115123125783e-17
Lake Jasień Południowy,MLP,5,66,mae_log,6.938893903907228e-17
Lake Jasień Południowy,PLSR,10,66,mae_log,8.326672684688674e-17
Lake Jasień Południowy,XGBoost,10,66,mae_log,5.551115123125783e-17
Lake Jasień Południowy,MLP,10,66,mae_log,8.326672684688674e-17
Lake Jasień Południowy,PLSR,1,67,mae_log,5.551115123125783e-17
Lake Jasień Południowy,XGBoost,1,67,mae_log,8.326672684688674e-17
Lake Jasień Południowy,MLP,1,67,mae_log,5.551115123125783e-17
Lake Jasień Południowy,PLSR,3,67,mae_log,8.326672684688674e-17
Lake Jasień Południowy,XGBoost,3,67,rer_log,5.551115123125783e-17
Lake Jasień Południowy,MLP,3,67,mae_log,5.551115123125783e-17
Lake Jasień Południowy,PLSR,5,67,mae_log,8.326672684688674e-17
Lake Jasień Południowy,XGBoost,5,67,rer_log,5.551115123125783e-17
Lake Jasień Południowy,MLP,5,67,mae_log,5.551115123125783e-17
Lake Jasień Południowy,PLSR,10,67,mae_log,2.7755575615628914e-17
Lake Jasień Południowy,XGBoost,10,67,mae_log,2.7755575615628914e-17
Lake Jasień Południowy,MLP,10,67,mae_log,0.0
Lake Jasień Południowy,PLSR,1,68,mae_log,5.551115123125783e-17
Lake Jasień Południowy,XGBoost,1,68,rer_log,8.326672684688674e-17
Lake Jasień Południowy,MLP,1,68,rer_log,5.551115123125783e-17
Lake Jasień Południowy,PLSR,3,68,mae_log,8.326672684688674e-17
Lake Jasień Południowy,XGBoost,3,68,mae_log,4.163336342344337e-17
Lake Jasień Południowy,MLP,3,68,mae_log,0.0
Lake Jasień Południowy,PLSR,5,68,spearman,5.551115123125783e-17
Lake Jasień Południowy,XGBoost,5,68,mae_log,1.3877787807814457e-17
Lake Jasień Południowy,MLP,5,68,mae_log,0.0
Lake Jasień Południowy,PLSR,10,68,rer_log,2.7755575615628914e-17
Lake Jasień Południowy,XGBoost,10,68,mae_log,6.938893903907228e-17
Lake Jasień Południowy,MLP,10,68,mae_log,2.7755575615628914e-17
Lake Jasień Południowy,PLSR,1,69,mae_log,5.551115123125783e-17
Lake Jasień Południowy,XGBoost,1,69,mae_log,2.7755575615628914e-17
Lake Jasień Południowy,MLP,1,69,mae_log,5.551115123125783e-17
Lake Jasień Południowy,PLSR,3,69,anomaly_r2,5.551115123125783e-17
Lake Jasień Południowy,XGBoost,3,69,mae_log,9.71445146547012e-17
Lake Jasień Południowy,MLP,3,69,mae_log,9.71445146547012e-17
Lake Jasień Południowy,PLSR,5,69,anomaly_r2,5.551115123125783e-17
Lake Jasień Południowy,XGBoost,5,69,mae_log,1.3877787807814457e-17
Lake Jasień Południowy,MLP,5,69,mae_log,4.163336342344337e-17
Lake Jasień Południowy,PLSR,10,69,anomaly_r2,5.551115123125783e-17
Lake Jasień Południowy,XGBoost,10,69,rer_log,5.551115123125783e-17
Lake Jasień Południowy,MLP,10,69,mae_log,2.7755575615628914e-17
Lake Jasień Południowy,PLSR,1,70,mae_log,5.551115123125783e-17
Lake Jasień Południowy,XGBoost,1,70,mae_log,5.551115123125783e-17
Lake Jasień Południowy,MLP,1,70,mae_log,2.7755575615628914e-17
Lake Jasień Południowy,PLSR,3,70,rer_log,5.551115123125783e-17
Lake Jasień Południowy,XGBoost,3,70,mae_log,9.71445146547012e-17
Lake Jasień Południowy,MLP,3,70,mae_log,6.938893903907228e-17
Lake Jasień Południowy,PLSR,5,70,anomaly_r2,8.326672684688674e-17
Lake Jasień Południowy,XGBoost,5,70,mae_log,2.7755575615628914e-17
Lake Jasień Południowy,MLP,5,70,mae_log,8.326672684688674e-17
Lake Jasień Południowy,PLSR,10,70,mae_log,0.0
Lake Jasień Południowy,XGBoost,10,70,mae_log,0.0
Lake Jasień Południowy,MLP,10,70,mae_log,5.551115123125783e-17
Lake Jasień Południowy,PLSR,1,71,mae_log,5.551115123125783e-17
Lake Jasień Południowy,XGBoost,1,71,mae_log,5.551115123125783e-17
Lake Jasień Południowy,MLP,1,71,rer_log,8.326672684688674e-17
Lake Jasień Południowy,PLSR,3,71,rer_log,6.591949208711867e-17
Lake Jasień Południowy,XGBoost,3,71,rer_log,5.551115123125783e-17
Lake Jasień Południowy,MLP,3,71,rer_log,8.326672684688674e-17
Lake Jasień Południowy,PLSR,5,71,rer_log,8.326672684688674e-17
Lake Jasień Południowy,XGBoost,5,71,mae_log,0.0
Lake Jasień Południowy,MLP,5,71,mae_log,6.938893903907228e-17
Lake Jasień Południowy,PLSR,10,71,mae_log,5.551115123125783e-17
Lake Jasień Południowy,XGBoost,10,71,mae_log,2.7755575615628914e-17
Lake Jasień Południowy,MLP,10,71,mae_log,2.7755575615628914e-17
Lake Jasień Południowy,PLSR,1,72,mae_log,0.0
Lake Jasień Południowy,XGBoost,1,72,mae_log,2.7755575615628914e-17
Lake Jasień Południowy,MLP,1,72,mae_log,2.7755575615628914e-17
Lake Jasień Południowy,PLSR,3,72,mae_log,8.326672684688674e-17
Lake Jasień Południowy,XGBoost,3,72,rer_log,5.551115123125783e-17
Lake Jasień Południowy,MLP,3,72,mae_log,6.938893903907228e-17
Lake Jasień Południowy,PLSR,5,72,anomaly_r2,9.194034422677078e-17
Lake Jasień Południowy,XGBoost,5,72,rer_log,5.551115123125783e-17
Lake Jasień Południowy,MLP,5,72,mae_log,8.326672684688674e-17
Lake Jasień Południowy,PLSR,10,72,mae_log,2.7755575615628914e-17
Lake Jasień Południowy,XGBoost,10,72,mae_log,4.163336342344337e-17
Lake Jasień Południowy,MLP,10,72,rer_log,5.551115123125783e-17
Lake Jasień Południowy,PLSR,1,73,mae_log,5.551115123125783e-17
Lake Jasień Południowy,XGBoost,1,73,mae_log,5.551115123125783e-17
Lake Jasień Południowy,MLP,1,73,mae_log,2.7755575615628914e-17
Lake Jasień Południowy,PLSR,3,73,anomaly_r2,8.326672684688674e-17
Lake Jasień Południowy,XGBoost,3,73,mae_log,8.326672684688674e-17
Lake Jasień Południowy,MLP,3,73,mae_log,2.7755575615628914e-17
Lake Jasień Południowy,PLSR,5,73,anomaly_r2,8.326672684688674e-17
Lake Jasień Południowy,XGBoost,5,73,mae_log,0.0
Lake Jasień Południowy,MLP,5,73,mae_log,2.7755575615628914e-17
Lake Jasień Południowy,PLSR,10,73,mae_log,8.326672684688674e-17
Lake Jasień Południowy,XGBoost,10,73,mae_log,5.551115123125783e-17
Lake Jasień Południowy,MLP,10,73,mae_log,1.3877787807814457e-17
Lake Jasień Południowy,PLSR,1,74,anomaly_r2,8.326672684688674e-17
Lake Jasień Południowy,XGBoost,1,74,rer_log,5.551115123125783e-17
Lake Jasień Południowy,MLP,1,74,mae_log,8.326672684688674e-17
Lake Jasień Południowy,PLSR,3,74,mae_log,8.326672684688674e-17
Lake Jasień Południowy,XGBoost,3,74,mae_log,2.7755575615628914e-17
Lake Jasień Południowy,MLP,3,74,mae_log,5.551115123125783e-17
Lake Jasień Południowy,PLSR,5,74,mae_log,5.551115123125783e-17
Lake Jasień Południowy,XGBoost,5,74,mae_log,2.7755575615628914e-17
Lake Jasień Południowy,MLP,5,74,rer_log,5.551115123125783e-17
Lake Jasień Południowy,PLSR,10,74,mae_log,5.551115123125783e-17
Lake Jasień Południowy,XGBoost,10,74,mae_log,6.938893903907228e-17
Lake Jasień Południowy,MLP,10,74,rer_log,5.551115123125783e-17
Lake Jasień Południowy,PLSR,1,75,mae_log,2.7755575615628914e-17
Lake Jasień Południowy,XGBoost,1,75,mae_log,5.551115123125783e-17
Lake Jasień Południowy,MLP,1,75,rer_log,4.163336342344337e-17
Lake Jasień Południowy,PLSR,3,75,rer_log,2.7755575615628914e-17
Lake Jasień Południowy,XGBoost,3,75,mae_log,0.0
Lake Jasień Południowy,MLP,3,75,mae_log,8.326672684688674e-17
Lake Jasień Południowy,PLSR,5,75,spearman,5.551115123125783e-17
Lake Jasień Południowy,XGBoost,5,75,mae_log,5.551115123125783e-17
Lake Jasień Południowy,MLP,5,75,mae_log,5.551115123125783e-17
Lake Jasień Południowy,PLSR,10,75,rer_log,8.326672684688674e-17
Lake Jasień Południowy,XGBoost,10,75,spearman,1.1102230246251565e-16
Lake Jasień Południowy,MLP,10,75,mae_log,5.551115123125783e-17
Lake Jasień Południowy,PLSR,1,76,mae_log,8.326672684688674e-17
Lake Jasień Południowy,XGBoost,1,76,anomaly_r2,5.551115123125783e-17
Lake Jasień Południowy,MLP,1,76,rer_log,5.551115123125783e-17
Lake Jasień Południowy,PLSR,3,76,rer_log,4.163336342344337e-17
Lake Jasień Południowy,XGBoost,3,76,rer_log,5.551115123125783e-17
Lake Jasień Południowy,MLP,3,76,mae_log,6.938893903907228e-17
Lake Jasień Południowy,PLSR,5,76,anomaly_r2,8.326672684688674e-17
Lake Jasień Południowy,XGBoost,5,76,mae_log,2.7755575615628914e-17
Lake Jasień Południowy,MLP,5,76,mae_log,8.326672684688674e-17
Lake Jasień Południowy,PLSR,10,76,mae_log,0.0
Lake Jasień Południowy,XGBoost,10,76,mae_log,8.326672684688674e-17
Lake Jasień Południowy,MLP,10,76,rer_log,5.551115123125783e-17
Lake Jasień Południowy,PLSR,1,77,mae_log,5.551115123125783e-17
Lake Jasień Południowy,XGBoost,1,77,mae_log,8.326672684688674e-17
Lake Jasień Południowy,MLP,1,77,mae_log,2.7755575615628914e-17
Lake Jasień Południowy,PLSR,3,77,rer_log,8.326672684688674e-17
Lake Jasień Południowy,XGBoost,3,77,rer_log,5.551115123125783e-17
Lake Jasień Południowy,MLP,3,77,rer_log,5.551115123125783e-17
Lake Jasień Południowy,PLSR,5,77,anomaly_r2,4.440892098500626e-16
Lake Jasień Południowy,XGBoost,5,77,rer_log,2.7755575615628914e-17
Lake Jasień Południowy,MLP,5,77,mae_log,5.551115123125783e-17
Lake Jasień Południowy,PLSR,10,77,mae_log,5.551115123125783e-17
Lake Jasień Południowy,XGBoost,10,77,rer_log,5.551115123125783e-17
Lake Jasień Południowy,MLP,10,77,rer_log,5.551115123125783e-17
Lake Jasień Południowy,PLSR,1,78,rer_log,6.678685382510707e-17
Lake Jasień Południowy,XGBoost,1,78,rer_log,2.7755575615628914e-17
Lake Jasień Południowy,MLP,1,78,mae_log,5.551115123125783e-17
Lake Jasień Południowy,PLSR,3,78,spearman,5.551115123125783e-17
Lake Jasień Południowy,XGBoost,3,78,rer_log,5.551115123125783e-17
Lake Jasień Południowy,MLP,3,78,mae_log,6.938893903907228e-17
Lake Jasień Południowy,PLSR,5,78,spearman,5.551115123125783e-17
Lake Jasień Południowy,XGBoost,5,78,mae_log,1.3877787807814457e-17
Lake Jasień Południowy,MLP,5,78,mae_log,0.0
Lake Jasień Południowy,PLSR,10,78,rer_log,5.551115123125783e-17
Lake Jasień Południowy,XGBoost,10,78,rer_log,5.551115123125783e-17
Lake Jasień Południowy,MLP,10,78,mae_log,5.551115123125783e-17
Lake Jasień Południowy,PLSR,1,79,mae_log,5.551115123125783e-17
Lake Jasień Południowy,XGBoost,1,79,mae_log,2.7755575615628914e-17
Lake Jasień Południowy,MLP,1,79,mae_log,8.326672684688674e-17
Lake Jasień Południowy,PLSR,3,79,rer_log,5.551115123125783e-17
Lake Jasień Południowy,XGBoost,3,79,mae_log,0.0
Lake Jasień Południowy,MLP,3,79,mae_log,8.326672684688674e-17
Lake Jasień Południowy,PLSR,5,79,mae_log,5.551115123125783e-17
Lake Jasień Południowy,XGBoost,5,79,rer_log,5.551115123125783e-17
Lake Jasień Południowy,MLP,5,79,mae_log,1.3877787807814457e-17
Lake Jasień Południowy,PLSR,10,79,mae_log,0.0
Lake Jasień Południowy,XGBoost,10,79,mae_log,0.0
Lake Jasień Południowy,MLP,10,79,spearman,1.1102230246251565e-16
Lake Jasień Południowy,PLSR,1,80,mae_log,2.7755575615628914e-17
Lake Jasień Południowy,XGBoost,1,80,rer_log,5.551115123125783e-17
Lake Jasień Południowy,MLP,1,80,mae_log,1.3877787807814457e-17
Lake Jasień Południowy,PLSR,3,80,mae_log,8.326672684688674e-17
Lake Jasień Południowy,XGBoost,3,80,mae_log,8.326672684688674e-17
Lake Jasień Południowy,MLP,3,80,mae_log,5.551115123125783e-17
Lake Jasień Południowy,PLSR,5,80,mae_log,8.326672684688674e-17
Lake Jasień Południowy,XGBoost,5,80,mae_log,5.551115123125783e-17
Lake Jasień Południowy,MLP,5,80,rer_log,5.551115123125783e-17
Lake Jasień Południowy,PLSR,10,80,spearman,5.551115123125783e-17
Lake Jasień Południowy,XGBoost,10,80,mae_log,8.326672684688674e-17
Lake Jasień Południowy,MLP,10,80,mae_log,2.7755575615628914e-17
Lake Jasień Południowy,PLSR,1,81,anomaly_r2,5.551115123125783e-17
Lake Jasień Południowy,XGBoost,1,81,rer_log,8.326672684688674e-17
Lake Jasień Południowy,MLP,1,81,mae_log,5.551115123125783e-17
Lake Jasień Południowy,PLSR,3,81,rer_log,8.326672684688674e-17
Lake Jasień Południowy,XGBoost,3,81,mae_log,8.326672684688674e-17
Lake Jasień Południowy,MLP,3,81,rer_log,5.551115123125783e-17
Lake Jasień Południowy,PLSR,5,81,rer_log,8.326672684688674e-17
Lake Jasień Południowy,XGBoost,5,81,rer_log,5.551115123125783e-17
Lake Jasień Południowy,MLP,5,81,mae_log,8.326672684688674e-17
Lake Jasień Południowy,PLSR,10,81,rer_log,8.326672684688674e-17
Lake Jasień Południowy,XGBoost,10,81,mae_log,0.0
Lake Jasień Południowy,MLP,10,81,mae_log,0.0
Lake Jasień Południowy,PLSR,1,82,mae_log,8.326672684688674e-17
Lake Jasień Południowy,XGBoost,1,82,rer_log,8.326672684688674e-17
Lake Jasień Południowy,MLP,1,82,rer_log,5.551115123125783e-17
Lake Jasień Południowy,PLSR,3,82,anomaly_r2,8.326672684688674e-17
Lake Jasień Południowy,XGBoost,3,82,mae_log,5.551115123125783e-17
Lake Jasień Południowy,MLP,3,82,mae_log,0.0
Lake Jasień Południowy,PLSR,5,82,mae_log,5.551115123125783e-17
Lake Jasień Południowy,XGBoost,5,82,mae_log,2.7755575615628914e-17
Lake Jasień Południowy,MLP,5,82,mae_log,0.0
Lake Jasień Południowy,PLSR,10,82,mae_log,8.326672684688674e-17
Lake Jasień Południowy,XGBoost,10,82,mae_log,2.7755575615628914e-17
Lake Jasień Południowy,MLP,10,82,rer_log,5.551115123125783e-17
Lake Jasień Południowy,PLSR,1,83,mae_log,5.551115123125783e-17
Lake Jasień Południowy,XGBoost,1,83,mae_log,2.7755575615628914e-17
Lake Jasień Południowy,MLP,1,83,mae_log,5.551115123125783e-17
Lake Jasień Południowy,PLSR,3,83,rer_log,6.938893903907228e-17
Lake Jasień Południowy,XGBoost,3,83,mae_log,8.326672684688674e-17
Lake Jasień Południowy,MLP,3,83,rer_log,5.551115123125783e-17
Lake Jasień Południowy,PLSR,5,83,spearman,8.326672684688674e-17
Lake Jasień Południowy,XGBoost,5,83,mae_log,0.0
Lake Jasień Południowy,MLP,5,83,mae_log,8.326672684688674e-17
Lake Jasień Południowy,PLSR,10,83,mae_log,8.326672684688674e-17
Lake Jasień Południowy,XGBoost,10,83,mae_log,8.326672684688674e-17
Lake Jasień Południowy,MLP,10,83,rer_log,5.551115123125783e-17
Lake Jasień Południowy,PLSR,1,84,rer_log,4.163336342344337e-17
Lake Jasień Południowy,XGBoost,1,84,mae_log,5.551115123125783e-17
Lake Jasień Południowy,MLP,1,84,mae_log,0.0
Lake Jasień Południowy,PLSR,3,84,anomaly_r2,8.326672684688674e-17
Lake Jasień Południowy,XGBoost,3,84,mae_log,5.551115123125783e-17
Lake Jasień Południowy,MLP,3,84,mae_log,6.938893903907228e-17
Lake Jasień Południowy,PLSR,5,84,mae_log,5.551115123125783e-17
Lake Jasień Południowy,XGBoost,5,84,mae_log,8.326672684688674e-17
Lake Jasień Południowy,MLP,5,84,mae_log,8.326672684688674e-17
Lake Jasień Południowy,PLSR,10,84,anomaly_r2,5.551115123125783e-17
Lake Jasień Południowy,XGBoost,10,84,mae_log,4.163336342344337e-17
Lake Jasień Południowy,MLP,10,84,spearman,1.1102230246251565e-16
Lake Jasień Południowy,PLSR,1,85,mae_log,5.551115123125783e-17
Lake Jasień Południowy,XGBoost,1,85,mae_log,5.551115123125783e-17
Lake Jasień Południowy,MLP,1,85,rer_log,7.632783294297951e-17
Lake Jasień Południowy,PLSR,3,85,mae_log,2.7755575615628914e-17
Lake Jasień Południowy,XGBoost,3,85,mae_log,5.551115123125783e-17
Lake Jasień Południowy,MLP,3,85,rer_log,8.326672684688674e-17
Lake Jasień Południowy,PLSR,5,85,spearman,8.326672684688674e-17
Lake Jasień Południowy,XGBoost,5,85,mae_log,2.7755575615628914e-17
Lake Jasień Południowy,MLP,5,85,mae_log,0.0
Lake Jasień Południowy,PLSR,10,85,rer_log,8.326672684688674e-17
Lake Jasień Południowy,XGBoost,10,85,mae_log,5.551115123125783e-17
Lake Jasień Południowy,MLP,10,85,mae_log,1.3877787807814457e-17
Lake Jasień Południowy,PLSR,1,86,rer_log,6.938893903907228e-17
Lake Jasień Południowy,XGBoost,1,86,mae_log,2.7755575615628914e-17
Lake Jasień Południowy,MLP,1,86,mae_log,5.551115123125783e-17
Lake Jasień Południowy,PLSR,3,86,mae_log,2.7755575615628914e-17
Lake Jasień Południowy,XGBoost,3,86,mae_log,2.7755575615628914e-17
Lake Jasień Południowy,MLP,3,86,rer_log,5.551115123125783e-17
Lake Jasień Południowy,PLSR,5,86,spearman,8.326672684688674e-17
Lake Jasień Południowy,XGBoost,5,86,rer_log,5.551115123125783e-17
Lake Jasień Południowy,MLP,5,86,mae_log,2.7755575615628914e-17
Lake Jasień Południowy,PLSR,10,86,mae_log,2.7755575615628914e-17
Lake Jasień Południowy,XGBoost,10,86,rer_log,5.551115123125783e-17
Lake Jasień Południowy,MLP,10,86,mae_log,5.551115123125783e-17
Lake Jasień Południowy,PLSR,1,87,rer_log,9.020562075079397e-17
Lake Jasień Południowy,XGBoost,1,87,mae_log,5.551115123125783e-17
Lake Jasień Południowy,MLP,1,87,rer_log,5.551115123125783e-17
Lake Jasień Południowy,PLSR,3,87,mae_log,8.326672684688674e-17
Lake Jasień Południowy,XGBoost,3,87,mae_log,5.551115123125783e-17
Lake Jasień Południowy,MLP,3,87,rer_log,5.551115123125783e-17
Lake Jasień Południowy,PLSR,5,87,rer_log,5.551115123125783e-17
Lake Jasień Południowy,XGBoost,5,87,mae_log,2.7755575615628914e-17
Lake Jasień Południowy,MLP,5,87,rer_log,5.551115123125783e-17
Lake Jasień Południowy,PLSR,10,87,mae_log,0.0
Lake Jasień Południowy,XGBoost,10,87,mae_log,8.326672684688674e-17
Lake Jasień Południowy,MLP,10,87,mae_log,8.326672684688674e-17
Lake Jasień Południowy,PLSR,1,88,mae_log,5.551115123125783e-17
Lake Jasień Południowy,XGBoost,1,88,rer_log,5.551115123125783e-17
Lake Jasień Południowy,MLP,1,88,rer_log,9.020562075079397e-17
Lake Jasień Południowy,PLSR,3,88,spearman,5.551115123125783e-17
Lake Jasień Południowy,XGBoost,3,88,mae_log,5.551115123125783e-17
Lake Jasień Południowy,MLP,3,88,mae_log,2.7755575615628914e-17
Lake Jasień Południowy,PLSR,5,88,rer_log,6.938893903907228e-17
Lake Jasień Południowy,XGBoost,5,88,mae_log,1.3877787807814457e-17
Lake Jasień Południowy,MLP,5,88,mae_log,8.326672684688674e-17
Lake Jasień Południowy,PLSR,10,88,anomaly_r2,7.28583859910259e-17
Lake Jasień Południowy,XGBoost,10,88,mae_log,5.551115123125783e-17
Lake Jasień Południowy,MLP,10,88,mae_log,5.551115123125783e-17
Lake Jasień Południowy,PLSR,1,89,mae_log,5.551115123125783e-17
Lake Jasień Południowy,XGBoost,1,89,mae_log,8.326672684688674e-17
Lake Jasień Południowy,MLP,1,89,mae_log,1.3877787807814457e-17
Lake Jasień Południowy,PLSR,3,89,mae_log,5.551115123125783e-17
Lake Jasień Południowy,XGBoost,3,89,mae_log,5.551115123125783e-17
Lake Jasień Południowy,MLP,3,89,mae_log,8.326672684688674e-17
Lake Jasień Południowy,PLSR,5,89,rer_log,4.163336342344337e-17
Lake Jasień Południowy,XGBoost,5,89,mae_log,0.0
Lake Jasień Południowy,MLP,5,89,rer_log,5.551115123125783e-17
Lake Jasień Południowy,PLSR,10,89,rer_log,8.326672684688674e-17
Lake Jasień Południowy,XGBoost,10,89,mae_log,5.551115123125783e-17
Lake Jasień Południowy,MLP,10,89,anomaly_r2,2.220446049250313e-16
Lake Jasień Południowy,PLSR,1,90,rer_log,1.3877787807814457e-17
Lake Jasień Południowy,XGBoost,1,90,mae_log,5.551115123125783e-17
Lake Jasień Południowy,MLP,1,90,mae_log,8.326672684688674e-17
Lake Jasień Południowy,PLSR,3,90,mae_log,5.551115123125783e-17
Lake Jasień Południowy,XGBoost,3,90,rer_log,5.551115123125783e-17
Lake Jasień Południowy,MLP,3,90,rer_log,5.551115123125783e-17
Lake Jasień Południowy,PLSR,5,90,rer_log,5.551115123125783e-17
Lake Jasień Południowy,XGBoost,5,90,rer_log,5.551115123125783e-17
